"journal","url","publisher","date"
"Optical Nanoscopy","https://link.springer.com/journal/volumesAndIssues/13689","Springer",NA
"Optical Networks Magazine","https://link.springer.com/journal/volumesAndIssues/11078","Springer",NA
"Optical Review","https://link.springer.com/journal/volumesAndIssues/10043","Springer",NA
"Optical and Quantum Electronics","https://link.springer.com/journal/volumesAndIssues/11082","Springer",NA
"Optics and Spectroscopy","https://link.springer.com/journal/volumesAndIssues/11449","Springer",NA
"Optimization Letters","https://link.springer.com/journal/volumesAndIssues/11590","Springer",NA
"Optimization and Engineering","https://link.springer.com/journal/volumesAndIssues/11081","Springer",NA
"Opto-Electronics Review","https://link.springer.com/journal/volumesAndIssues/11772","Springer",NA
"Optoelectronics Letters","https://link.springer.com/journal/volumesAndIssues/11801","Springer",NA
"Optoelectronics, Instrumentation and Data Processing","https://link.springer.com/journal/volumesAndIssues/11974","Springer",NA
"Oral Cancer","https://link.springer.com/journal/volumesAndIssues/41548","Springer",NA
"Oral Radiology","https://link.springer.com/journal/volumesAndIssues/11282","Springer",NA
"Oral and Maxillofacial Surgery","https://link.springer.com/journal/volumesAndIssues/10006","Springer",NA
"Order","https://link.springer.com/journal/volumesAndIssues/11083","Springer",NA
"Organic Agriculture","https://link.springer.com/journal/volumesAndIssues/13165","Springer",NA
"Organic and Medicinal Chemistry Letters","https://link.springer.com/journal/volumesAndIssues/13588","Springer",NA
"Organisationsberatung, Supervision, Coaching","https://link.springer.com/journal/volumesAndIssues/11613","Springer",NA
"Organisms Diversity & Evolution","https://link.springer.com/journal/volumesAndIssues/13127","Springer",NA
"Organizational Design and Enterprise Engineering","https://link.springer.com/journal/volumesAndIssues/41251","Springer",NA
"Origins of Life and Evolution of Biospheres","https://link.springer.com/journal/volumesAndIssues/11084","Springer",NA
"Ornithology Research","https://link.springer.com/journal/volumesAndIssues/43388","Springer",NA
"Orphanet Journal of Rare Diseases","https://link.springer.com/journal/volumesAndIssues/13023","Springer",NA
"Orthopedics and Traumatology","https://link.springer.com/journal/volumesAndIssues/65","Springer",NA
"Orthop<U+FFFD>die & Rheuma","https://link.springer.com/journal/volumesAndIssues/15002","Springer",NA
"Orthop<U+FFFD>die und Unfallchirurgie","https://link.springer.com/journal/volumesAndIssues/41785","Springer",NA
"Osteopathic Medicine and Primary Care","https://link.springer.com/journal/volumesAndIssues/13026","Springer",NA
"Osteoporosis International","https://link.springer.com/journal/volumesAndIssues/198","Springer",NA
"Oxidation of Metals","https://link.springer.com/journal/volumesAndIssues/11085","Springer",NA
"PFG <U+FFFD> Journal of Photogrammetry, Remote Sensing and Geoinformation Science","https://link.springer.com/journal/volumesAndIssues/41064","Springer",NA
"PMC Biophysics","https://link.springer.com/journal/volumesAndIssues/13074","Springer",NA
"PMC Physics A","https://link.springer.com/journal/volumesAndIssues/13066","Springer",NA
"PMC Physics B","https://link.springer.com/journal/volumesAndIssues/13067","Springer",NA
"PROSPECTS","https://link.springer.com/journal/volumesAndIssues/11125","Springer",NA
"PSN","https://link.springer.com/journal/volumesAndIssues/11836","Springer",NA
"Pacific Journal of Mathematics for Industry","https://link.springer.com/journal/volumesAndIssues/40736","Springer",NA
"Paddy and Water Environment","https://link.springer.com/journal/volumesAndIssues/10333","Springer",NA
"Pain and Therapy","https://link.springer.com/journal/volumesAndIssues/40122","Springer",NA
"PalZ","https://link.springer.com/journal/volumesAndIssues/12542","Springer",NA
"Paladyn","https://link.springer.com/journal/volumesAndIssues/13230","Springer",NA
"Palaeobiodiversity and Palaeoenvironments","https://link.springer.com/journal/volumesAndIssues/12549","Springer",NA
"Paleontological Journal","https://link.springer.com/journal/volumesAndIssues/11492","Springer",NA
"Pallium","https://link.springer.com/journal/volumesAndIssues/12479","Springer",NA
"Papers in Regional Science","https://link.springer.com/journal/volumesAndIssues/10110","Springer",NA
"Parasites & Vectors","https://link.springer.com/journal/volumesAndIssues/13071","Springer",NA
"Parasitology Research","https://link.springer.com/journal/volumesAndIssues/436","Springer",NA
"Particle and Fibre Toxicology","https://link.springer.com/journal/volumesAndIssues/12989","Springer",NA
"Pastoral Psychology","https://link.springer.com/journal/volumesAndIssues/11089","Springer",NA
"Pastoralism","https://link.springer.com/journal/volumesAndIssues/13570","Springer",NA
"PathoGenetics","https://link.springer.com/journal/volumesAndIssues/13070","Springer",NA
"Pathology & Oncology Research","https://link.springer.com/journal/volumesAndIssues/12253","Springer",NA
"Patient Safety in Surgery","https://link.springer.com/journal/volumesAndIssues/13037","Springer",NA
"Pattern Analysis and Applications","https://link.springer.com/journal/volumesAndIssues/10044","Springer",NA
"Pattern Recognition and Image Analysis","https://link.springer.com/journal/volumesAndIssues/11493","Springer",NA
"Pediatric Cardiology","https://link.springer.com/journal/volumesAndIssues/246","Springer",NA
"Pediatric Drugs","https://link.springer.com/journal/volumesAndIssues/40272","Springer",NA
"Pediatric Nephrology","https://link.springer.com/journal/volumesAndIssues/467","Springer",NA
"Pediatric Radiology","https://link.springer.com/journal/volumesAndIssues/247","Springer",NA
"Pediatric Rheumatology","https://link.springer.com/journal/volumesAndIssues/12969","Springer",NA
"Pediatric Surgery International","https://link.springer.com/journal/volumesAndIssues/383","Springer",NA
"Pediatric and Developmental Pathology","https://link.springer.com/journal/volumesAndIssues/10024","Springer",NA
"Peer-to-Peer Networking and Applications","https://link.springer.com/journal/volumesAndIssues/12083","Springer",NA
"Peking Mathematical Journal","https://link.springer.com/journal/volumesAndIssues/42543","Springer",NA
"Pelvi-p<U+FFFD>rin<U+FFFD>ologie","https://link.springer.com/journal/volumesAndIssues/11608","Springer",NA
"Pensions: An International Journal","https://link.springer.com/journal/volumesAndIssues/41498","Springer",NA
"PerinatalMedizin","https://link.springer.com/journal/volumesAndIssues/152","Springer",NA
"Periodica Mathematica Hungarica","https://link.springer.com/journal/volumesAndIssues/10998","Springer",NA
"Perioperative Medicine","https://link.springer.com/journal/volumesAndIssues/13741","Springer",NA
"Personal and Ubiquitous Computing","https://link.springer.com/journal/volumesAndIssues/779","Springer",NA
"Perspectives in Drug Discovery and Design","https://link.springer.com/journal/volumesAndIssues/11091","Springer",NA
"Perspectives on Behavior Science","https://link.springer.com/journal/volumesAndIssues/40614","Springer",NA
"Perspectives on Medical Education","https://link.springer.com/journal/volumesAndIssues/40037","Springer",NA
"Petroleum Chemistry","https://link.springer.com/journal/volumesAndIssues/11494","Springer",NA
"Petroleum Science","https://link.springer.com/journal/volumesAndIssues/12182","Springer",NA
"Petrology","https://link.springer.com/journal/volumesAndIssues/11495","Springer",NA
"Pflegezeitschrift","https://link.springer.com/journal/volumesAndIssues/41906","Springer",NA
"Pfl<U+FFFD>gers Archiv - European Journal of Physiology","https://link.springer.com/journal/volumesAndIssues/424","Springer",NA
"Pharmaceutical & Diagnostic Innovation","https://link.springer.com/journal/volumesAndIssues/40286","Springer",NA
"Pharmaceutical Chemistry Journal","https://link.springer.com/journal/volumesAndIssues/11094","Springer",NA
"Pharmaceutical Development and Regulation","https://link.springer.com/journal/volumesAndIssues/40451","Springer",NA
"Pharmaceutical Medicine","https://link.springer.com/journal/volumesAndIssues/40290","Springer",NA
"Pharmaceutical Research","https://link.springer.com/journal/volumesAndIssues/11095","Springer",NA
"PharmacoEconomics","https://link.springer.com/journal/volumesAndIssues/40273","Springer",NA
"PharmacoEconomics & Outcomes News","https://link.springer.com/journal/volumesAndIssues/40274","Springer",NA
"PharmacoEconomics - Open","https://link.springer.com/journal/volumesAndIssues/41669","Springer",NA
"PharmacoEconomics German Research Articles","https://link.springer.com/journal/volumesAndIssues/40275","Springer",NA
"PharmacoEconomics Italian Research Articles","https://link.springer.com/journal/volumesAndIssues/40276","Springer",NA
"PharmacoEconomics Spanish Research Articles","https://link.springer.com/journal/volumesAndIssues/40277","Springer",NA
"Pharmacological Reports","https://link.springer.com/journal/volumesAndIssues/43440","Springer",NA
"Phenomenology and the Cognitive Sciences","https://link.springer.com/journal/volumesAndIssues/11097","Springer",NA
"Phenomics","https://link.springer.com/journal/volumesAndIssues/43657","Springer",NA
"Philosophia","https://link.springer.com/journal/volumesAndIssues/11406","Springer",NA
"Philosophical Studies","https://link.springer.com/journal/volumesAndIssues/11098","Springer",NA
"Philosophy & Technology","https://link.springer.com/journal/volumesAndIssues/13347","Springer",NA
"Philosophy of Management","https://link.springer.com/journal/volumesAndIssues/40926","Springer",NA
"Philosophy, Ethics, and Humanities in Medicine","https://link.springer.com/journal/volumesAndIssues/13010","Springer",NA
"Photochemical & Photobiological Sciences","https://link.springer.com/journal/volumesAndIssues/43630","Springer",NA
"PhotoniX","https://link.springer.com/journal/volumesAndIssues/43074","Springer",NA
"Photonic Network Communications","https://link.springer.com/journal/volumesAndIssues/11107","Springer",NA
"Photonic Sensors","https://link.springer.com/journal/volumesAndIssues/13320","Springer",NA
"Photosynthesis Research","https://link.springer.com/journal/volumesAndIssues/11120","Springer",NA
"Photosynthetica","https://link.springer.com/journal/volumesAndIssues/11099","Springer",NA
"Physical Mesomechanics","https://link.springer.com/journal/volumesAndIssues/40334","Springer",NA
"Physical Oceanography","https://link.springer.com/journal/volumesAndIssues/11110","Springer",NA
"Physical and Engineering Sciences in Medicine","https://link.springer.com/journal/volumesAndIssues/13246","Springer",NA
"Physics and Chemistry of Minerals","https://link.springer.com/journal/volumesAndIssues/269","Springer",NA
"Physics in Perspective","https://link.springer.com/journal/volumesAndIssues/16","Springer",NA
"Physics of Atomic Nuclei","https://link.springer.com/journal/volumesAndIssues/11450","Springer",NA
"Physics of Metals and Metallography","https://link.springer.com/journal/volumesAndIssues/11508","Springer",NA
"Physics of Particles and Nuclei","https://link.springer.com/journal/volumesAndIssues/11496","Springer",NA
"Physics of Particles and Nuclei Letters","https://link.springer.com/journal/volumesAndIssues/11497","Springer",NA
"Physics of Wave Phenomena","https://link.springer.com/journal/volumesAndIssues/11975","Springer",NA
"Physics of the Solid State","https://link.springer.com/journal/volumesAndIssues/11451","Springer",NA
"Physiology and Molecular Biology of Plants","https://link.springer.com/journal/volumesAndIssues/12298","Springer",NA
"Phytochemistry Reviews","https://link.springer.com/journal/volumesAndIssues/11101","Springer",NA
"Phytoparasitica","https://link.springer.com/journal/volumesAndIssues/12600","Springer",NA
"Phytopathology Research","https://link.springer.com/journal/volumesAndIssues/42483","Springer",NA
"Phytoth<U+FFFD>rapie","https://link.springer.com/journal/volumesAndIssues/10298","Springer",NA
"Pilot and Feasibility Studies","https://link.springer.com/journal/volumesAndIssues/40814","Springer",NA
"Pituitary","https://link.springer.com/journal/volumesAndIssues/11102","Springer",NA
"Place Branding and Public Diplomacy","https://link.springer.com/journal/volumesAndIssues/41254","Springer",NA
